epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,84.0159,0.8183,2.50122,1.02934,0.94333,0.95485,0.96823,0.70649,0.92182,2.76454,1.0423,0.00374,0.00374,0.00374
44,85.9343,0.87536,2.71096,1.05328,0.94407,0.97398,0.97668,0.71246,0.89446,2.70783,1.01495,0.00371,0.00371,0.00371
45,87.9379,0.83462,2.53867,1.01809,0.94951,0.94312,0.97511,0.71413,0.89534,2.91523,1.02378,0.00368,0.00368,0.00368
46,89.8647,0.847,2.53395,1.0234,0.9479,0.97471,0.97208,0.73393,0.87537,2.69036,1.02032,0.00365,0.00365,0.00365
47,91.7461,0.84763,2.60083,1.02242,0.94451,0.98014,0.9731,0.72108,0.92224,2.51769,1.04126,0.00362,0.00362,0.00362
48,93.6612,0.85666,2.50068,1.04506,0.94383,0.97805,0.97815,0.75822,0.86889,2.4624,1.02472,0.00359,0.00359,0.00359
49,95.5504,0.83489,2.50046,1.02867,0.96082,0.98014,0.98171,0.73912,0.8816,2.46031,1.01653,0.00356,0.00356,0.00356
50,97.4631,0.84911,2.63963,1.04221,0.96006,0.97471,0.98418,0.71517,0.93126,2.62453,1.0555,0.00353,0.00353,0.00353
51,99.3605,0.86311,2.5846,1.0319,0.96404,0.971,0.98474,0.71124,0.95875,2.8978,1.08712,0.0035,0.0035,0.0035
52,101.261,0.82198,2.53405,1.02759,0.95167,0.96509,0.97836,0.71606,0.91543,2.55414,1.04032,0.00347,0.00347,0.00347
53,103.149,0.81221,2.43211,1.01476,0.94244,0.96747,0.9826,0.74285,0.89885,2.66545,1.03959,0.00344,0.00344,0.00344
54,105.016,0.81112,2.47224,1.00315,0.95409,0.95939,0.98229,0.73145,0.85879,2.55528,1.0253,0.00341,0.00341,0.00341
55,106.977,0.82326,2.51234,1.0317,0.94973,0.98014,0.98236,0.72522,0.9391,2.58738,1.06575,0.00338,0.00338,0.00338
56,108.866,0.80303,2.45998,1.02144,0.95457,0.97662,0.97991,0.75375,0.82812,2.6087,1.02089,0.00335,0.00335,0.00335
57,110.764,0.83407,2.49768,1.03677,0.95699,0.98014,0.98334,0.71776,0.93148,2.54244,1.04296,0.00332,0.00332,0.00332
58,112.662,0.81608,2.48318,1.02297,0.96379,0.97882,0.9789,0.75243,0.80291,2.45435,0.98561,0.00329,0.00329,0.00329
59,114.529,0.84955,2.61327,1.03825,0.9642,0.97817,0.98126,0.7434,0.85431,2.36164,1.00632,0.00326,0.00326,0.00326
