epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,42.5332,0.85076,0.57437,0.98828,0.7321,0.64411,0.72367,0.47966,1.22828,3.01101,1.36474,0.007921,0.007921,0.007921
23,44.3342,0.90066,0.60343,1.02697,0.59742,0.68332,0.69965,0.44131,1.22301,4.60629,1.36062,0.007822,0.007822,0.007822
24,46.1616,0.89583,0.58168,1.01802,0.44862,0.55422,0.54881,0.32962,1.42848,5.3948,1.50247,0.007723,0.007723,0.007723
25,47.9542,0.86954,0.57081,1.00378,0.53401,0.56982,0.51026,0.26526,1.79236,3.35556,1.75481,0.007624,0.007624,0.007624
26,49.7655,0.89686,0.58586,1.00157,0.79007,0.73497,0.82441,0.54848,1.16314,1.80484,1.22329,0.007525,0.007525,0.007525
27,51.5822,0.86354,0.55497,1.00615,0.60354,0.5115,0.57109,0.32424,1.64654,2.39422,1.58263,0.007426,0.007426,0.007426
28,53.4164,0.84681,0.55624,0.99639,0.70196,0.78658,0.80107,0.50686,1.25685,1.48115,1.2453,0.007327,0.007327,0.007327
29,55.2087,0.86039,0.55423,1.00303,0.8596,0.7967,0.88622,0.57761,1.20024,1.07285,1.18792,0.007228,0.007228,0.007228
30,57.2145,0.82148,0.53642,0.99206,0.74894,0.77676,0.80097,0.53903,1.11663,1.11156,1.15658,0.007129,0.007129,0.007129
31,58.9927,0.80057,0.5382,0.98571,0.91759,0.95004,0.96303,0.69089,0.99459,0.73653,1.07004,0.00703,0.00703,0.00703
32,60.8368,0.81185,0.52276,0.97529,0.92579,0.97259,0.97072,0.68049,1.03073,0.69722,1.06986,0.006931,0.006931,0.006931
33,62.6175,0.80436,0.5108,0.9815,0.93823,0.96433,0.96857,0.68547,0.9681,0.69785,1.02543,0.006832,0.006832,0.006832
34,64.4262,0.8205,0.51828,0.99262,0.9277,0.94586,0.96834,0.67356,1.04492,0.66318,1.05951,0.006733,0.006733,0.006733
35,66.2181,0.79236,0.5214,0.97861,0.94195,0.91918,0.97214,0.70353,0.95105,0.8567,1.01968,0.006634,0.006634,0.006634
36,68.0615,0.82773,0.53378,0.97086,0.94992,0.87777,0.94608,0.65158,0.99181,0.69919,1.08043,0.006535,0.006535,0.006535
37,69.8578,0.7979,0.53604,0.98218,0.95278,0.926,0.96769,0.68913,1.03142,0.65325,1.10046,0.006436,0.006436,0.006436
38,71.6843,0.81729,0.53389,0.9894,0.86566,0.81522,0.87393,0.59402,1.10629,0.82546,1.16073,0.006337,0.006337,0.006337
39,73.4805,0.77304,0.50961,0.96457,0.88156,0.94523,0.9487,0.64863,1.06963,0.7112,1.10106,0.006238,0.006238,0.006238
40,75.4373,0.81844,0.51069,0.99697,0.92297,0.95966,0.96587,0.69713,0.97332,0.63311,1.03156,0.006139,0.006139,0.006139
41,77.2298,0.78325,0.48501,0.96997,0.94372,0.96509,0.97279,0.7432,0.87556,0.58756,0.97249,0.00604,0.00604,0.00604
42,79.0952,0.81293,0.49311,0.97804,0.90941,0.95966,0.96206,0.71924,0.89671,0.64002,1.00602,0.005941,0.005941,0.005941
43,80.8729,0.79834,0.50122,0.98967,0.93742,0.95966,0.97689,0.72028,0.92212,0.5883,1.01126,0.005842,0.005842,0.005842
44,82.704,0.82097,0.49414,0.9838,0.91634,0.95515,0.97503,0.74188,0.8818,0.61568,0.98739,0.005743,0.005743,0.005743
45,84.4864,0.82647,0.4978,0.98578,0.94011,0.95485,0.96864,0.68043,1.04664,0.6368,1.04429,0.005644,0.005644,0.005644
46,86.3064,0.76173,0.47835,0.9525,0.92961,0.94043,0.9614,0.7323,0.89943,0.60367,0.99971,0.005545,0.005545,0.005545
47,88.0915,0.75547,0.4683,0.95298,0.92496,0.95004,0.97005,0.71922,0.96307,0.59244,1.02601,0.005446,0.005446,0.005446
48,89.9004,0.74173,0.46221,0.95727,0.95563,0.95988,0.97991,0.73411,0.9034,0.52323,0.98753,0.005347,0.005347,0.005347
49,91.6822,0.75931,0.47687,0.95868,0.94915,0.96509,0.97923,0.72841,0.909,0.52662,0.97836,0.005248,0.005248,0.005248
50,93.6799,0.75845,0.46073,0.95836,0.94568,0.96597,0.98181,0.74436,0.91029,0.51066,0.9995,0.005149,0.005149,0.005149
51,95.4831,0.74982,0.46496,0.96716,0.94126,0.96296,0.97378,0.73496,0.89126,0.58137,0.98955,0.00505,0.00505,0.00505
52,97.3001,0.73156,0.45468,0.95037,0.92933,0.96927,0.97485,0.7321,0.87275,0.56874,0.9873,0.004951,0.004951,0.004951
53,99.0821,0.7282,0.45398,0.95475,0.95395,0.96384,0.97581,0.73791,0.8984,0.51597,0.98106,0.004852,0.004852,0.004852
54,100.89,0.72282,0.44404,0.94317,0.95651,0.95422,0.97955,0.74617,0.88822,0.51552,0.98708,0.004753,0.004753,0.004753
55,102.713,0.72451,0.4451,0.93874,0.94053,0.95422,0.97745,0.73041,0.91348,0.53797,1.00689,0.004654,0.004654,0.004654
56,104.525,0.73917,0.44978,0.94394,0.95254,0.97471,0.97704,0.758,0.85422,0.50037,0.96941,0.004555,0.004555,0.004555
57,106.322,0.72756,0.44856,0.9499,0.95879,0.95815,0.98163,0.74454,0.87504,0.51979,0.98063,0.004456,0.004456,0.004456
58,108.15,0.73695,0.44816,0.93905,0.94761,0.9615,0.97581,0.76807,0.81481,0.52455,0.95276,0.004357,0.004357,0.004357
59,109.955,0.73695,0.44415,0.95654,0.95542,0.96509,0.97376,0.74816,0.85478,0.54427,0.96172,0.004258,0.004258,0.004258
60,111.947,0.70133,0.43691,0.94185,0.95527,0.98014,0.98069,0.75479,0.86581,0.49228,0.96113,0.004159,0.004159,0.004159
61,113.744,0.69993,0.42347,0.92816,0.9571,0.98014,0.98213,0.74849,0.89502,0.49208,0.97498,0.00406,0.00406,0.00406
62,115.572,0.73508,0.43748,0.93988,0.95923,0.96766,0.98116,0.76045,0.84043,0.49639,0.96387,0.003961,0.003961,0.003961
63,117.364,0.7124,0.42964,0.93536,0.96686,0.98014,0.97959,0.70311,0.99956,0.51925,1.03318,0.003862,0.003862,0.003862
64,119.218,0.72121,0.42232,0.9491,0.96305,0.94504,0.96983,0.71679,0.97136,0.55742,1.0378,0.003763,0.003763,0.003763
65,120.997,0.71957,0.42789,0.94536,0.96246,0.98367,0.97561,0.74863,0.93609,0.51893,1.00216,0.003664,0.003664,0.003664
66,122.805,0.69836,0.41161,0.92665,0.96261,0.97053,0.97365,0.72725,0.94083,0.50731,1.00626,0.003565,0.003565,0.003565
67,124.596,0.6885,0.40802,0.92176,0.96352,0.97053,0.97741,0.74799,0.90875,0.49732,0.97911,0.003466,0.003466,0.003466
68,126.404,0.69116,0.41501,0.92492,0.95517,0.97053,0.97965,0.75331,0.89766,0.48003,0.97683,0.003367,0.003367,0.003367
69,128.186,0.67923,0.40386,0.90661,0.96229,0.97053,0.9727,0.75106,0.85088,0.47668,0.95778,0.003268,0.003268,0.003268
70,130.164,0.68977,0.41027,0.91936,0.95666,0.97289,0.98346,0.73741,0.92258,0.47772,0.99451,0.003169,0.003169,0.003169
71,131.941,0.66972,0.40372,0.91922,0.96606,0.97053,0.97578,0.73828,0.90496,0.49246,0.98506,0.00307,0.00307,0.00307
72,133.786,0.66754,0.4016,0.9246,0.96736,0.97053,0.97509,0.76814,0.85503,0.47508,0.96384,0.002971,0.002971,0.002971
73,135.598,0.64449,0.38861,0.91459,0.96246,0.97053,0.97996,0.75997,0.85145,0.47263,0.96988,0.002872,0.002872,0.002872
74,137.42,0.67331,0.39797,0.92761,0.95758,0.97514,0.98283,0.76166,0.86213,0.46612,0.97442,0.002773,0.002773,0.002773
75,139.21,0.64743,0.3786,0.92173,0.96271,0.97517,0.98066,0.77222,0.83657,0.44619,0.95267,0.002674,0.002674,0.002674
76,141.045,0.6537,0.38188,0.92062,0.96294,0.97524,0.98194,0.76413,0.84289,0.44982,0.95207,0.002575,0.002575,0.002575
77,142.844,0.65036,0.37864,0.91207,0.96281,0.97942,0.9819,0.77568,0.85018,0.45351,0.95828,0.002476,0.002476,0.002476
78,144.864,0.65181,0.38399,0.91341,0.96266,0.98014,0.98073,0.77683,0.81984,0.44098,0.94559,0.002377,0.002377,0.002377
79,146.666,0.65591,0.38528,0.9203,0.95699,0.98014,0.98033,0.76541,0.84684,0.44863,0.95159,0.002278,0.002278,0.002278
80,148.882,0.64127,0.37219,0.90693,0.96146,0.98014,0.98087,0.78548,0.83016,0.44229,0.94841,0.002179,0.002179,0.002179
81,150.784,0.63764,0.36567,0.90481,0.96392,0.9756,0.98158,0.77061,0.84693,0.43629,0.94864,0.00208,0.00208,0.00208
82,152.608,0.63339,0.36829,0.90807,0.95819,0.98014,0.97979,0.75793,0.85392,0.43756,0.95146,0.001981,0.001981,0.001981
83,154.39,0.63424,0.36542,0.90735,0.95944,0.97881,0.97776,0.73654,0.89703,0.44712,0.97285,0.001882,0.001882,0.001882
84,156.207,0.63919,0.36108,0.90115,0.96192,0.9765,0.98158,0.77169,0.82281,0.44401,0.95153,0.001783,0.001783,0.001783
85,157.997,0.63832,0.37052,0.91525,0.95964,0.9763,0.98192,0.75724,0.89732,0.45219,0.97882,0.001684,0.001684,0.001684
86,159.827,0.65364,0.36647,0.91271,0.96144,0.98014,0.98063,0.76874,0.85705,0.43392,0.95734,0.001585,0.001585,0.001585
87,161.616,0.63201,0.3607,0.90509,0.95621,0.97471,0.97728,0.79767,0.77979,0.41593,0.93276,0.001486,0.001486,0.001486
88,163.608,0.63867,0.36338,0.90797,0.96034,0.98014,0.97925,0.76934,0.84716,0.42899,0.95531,0.001387,0.001387,0.001387
89,165.436,0.64065,0.36069,0.90839,0.9584,0.98014,0.98015,0.77863,0.81597,0.42171,0.94919,0.001288,0.001288,0.001288
90,167.408,0.64417,0.36444,0.90715,0.95134,0.97471,0.97823,0.79017,0.79699,0.42558,0.94796,0.001189,0.001189,0.001189
91,170.645,0.61928,0.35803,0.8972,0.96099,0.98014,0.98172,0.7725,0.83687,0.42572,0.95439,0.00109,0.00109,0.00109
92,172.496,0.61648,0.34453,0.89696,0.96108,0.98014,0.97929,0.75844,0.86293,0.42642,0.95981,0.000991,0.000991,0.000991
93,174.605,0.59867,0.33836,0.89784,0.96043,0.98014,0.97887,0.77188,0.8112,0.41648,0.94454,0.000892,0.000892,0.000892
94,176.505,0.61366,0.33823,0.89329,0.95554,0.98014,0.97795,0.7748,0.80858,0.41621,0.94575,0.000793,0.000793,0.000793
95,178.61,0.59706,0.34153,0.88856,0.95556,0.98014,0.97955,0.77314,0.83286,0.41859,0.94982,0.000694,0.000694,0.000694
96,180.782,0.60145,0.33798,0.89169,0.95625,0.98014,0.98209,0.7656,0.86277,0.42929,0.96132,0.000595,0.000595,0.000595
97,182.67,0.58347,0.33615,0.88738,0.95855,0.98014,0.98392,0.76994,0.85187,0.42364,0.95765,0.000496,0.000496,0.000496
98,184.618,0.59727,0.33335,0.8948,0.95292,0.98014,0.9843,0.77802,0.83758,0.4147,0.95313,0.000397,0.000397,0.000397
99,186.826,0.59343,0.32596,0.89501,0.95292,0.98014,0.98397,0.7869,0.83403,0.41594,0.9531,0.000298,0.000298,0.000298
100,188.982,0.58995,0.32852,0.89855,0.95293,0.98014,0.98397,0.78421,0.83357,0.41152,0.94978,0.000199,0.000199,0.000199
