epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,72.196,0.76134,0.44456,0.0052,0.89431,0.83109,0.90746,0.61241,1.19512,0.93368,0.01045,0.007624,0.007624,0.007624
26,73.9586,0.80579,0.40775,0.00585,0.94667,0.75,0.90401,0.53324,1.39399,2.11187,0.01191,0.007525,0.007525,0.007525
27,75.7004,0.79549,0.44218,0.00517,0.93685,0.75893,0.91024,0.63129,1.12537,1.73146,0.00954,0.007426,0.007426,0.007426
28,77.4754,0.78074,0.41486,0.00549,0.94757,0.91071,0.97497,0.58469,1.34519,0.71399,0.01129,0.007327,0.007327,0.007327
29,79.4557,0.83117,0.4056,0.00615,0.98819,0.91964,0.98406,0.60572,1.32911,0.7124,0.01109,0.007228,0.007228,0.007228
30,81.2052,0.82729,0.42017,0.00602,0.96362,0.94603,0.98409,0.60731,1.37455,0.70605,0.01185,0.007129,0.007129,0.007129
31,82.9647,0.79081,0.41747,0.00538,0.93136,0.96929,0.98951,0.58283,1.47028,0.6882,0.01267,0.00703,0.00703,0.00703
32,84.7061,0.82853,0.38421,0.00619,0.90903,0.98142,0.98508,0.66166,1.22728,0.65329,0.0103,0.006931,0.006931,0.006931
33,86.6591,0.77678,0.34702,0.0053,0.98168,0.95693,0.99342,0.59167,1.47806,0.79282,0.01262,0.006832,0.006832,0.006832
34,88.4119,0.80032,0.35599,0.00538,0.97958,0.91071,0.98704,0.64752,1.29421,0.53197,0.01085,0.006733,0.006733,0.006733
35,90.1575,0.81585,0.37913,0.00598,0.96571,0.99107,0.99356,0.69612,1.13087,0.44223,0.00957,0.006634,0.006634,0.006634
36,91.9359,0.79295,0.35545,0.00569,0.97113,0.96429,0.99267,0.6069,1.37386,0.59987,0.01175,0.006535,0.006535,0.006535
37,93.6821,0.83082,0.35217,0.00554,0.93959,0.98214,0.99019,0.64946,1.23144,0.46366,0.01052,0.006436,0.006436,0.006436
38,95.5972,0.73917,0.35935,0.00537,0.97024,0.95536,0.9898,0.68052,1.14247,0.4358,0.00956,0.006337,0.006337,0.006337
39,97.3385,0.76089,0.34908,0.00513,0.94907,0.97321,0.99243,0.6225,1.38354,0.51619,0.01162,0.006238,0.006238,0.006238
40,99.0819,0.75107,0.31367,0.0051,0.9668,0.97321,0.99002,0.67301,1.26788,0.44019,0.01083,0.006139,0.006139,0.006139
41,100.829,0.75879,0.31548,0.00498,0.99034,0.91578,0.99013,0.68314,1.20084,0.40042,0.01004,0.00604,0.00604,0.00604
42,102.747,0.77867,0.32999,0.00514,0.9457,0.98214,0.9921,0.58947,1.51353,0.49989,0.01255,0.005941,0.005941,0.005941
43,104.5,0.76127,0.35037,0.00517,0.94594,1,0.9922,0.63542,1.34061,0.41388,0.01129,0.005842,0.005842,0.005842
44,106.276,0.70129,0.28421,0.00474,0.96445,1,0.99404,0.66817,1.28449,0.35623,0.01114,0.005743,0.005743,0.005743
45,107.996,0.66971,0.28226,0.00468,0.96518,0.98987,0.99171,0.66623,1.22264,0.39305,0.01028,0.005644,0.005644,0.005644
46,109.912,0.65846,0.28129,0.00447,0.99021,1,0.99482,0.65658,1.30014,0.40396,0.01098,0.005545,0.005545,0.005545
47,111.665,0.6886,0.27983,0.00453,0.9731,0.97321,0.99275,0.6881,1.14518,0.35627,0.00953,0.005446,0.005446,0.005446
48,113.399,0.69753,0.29012,0.00476,0.94741,1,0.99245,0.60119,1.46312,0.50333,0.01245,0.005347,0.005347,0.005347
49,115.124,0.715,0.30271,0.00513,0.98043,0.99107,0.99419,0.71191,1.0593,0.40258,0.00892,0.005248,0.005248,0.005248
50,117.089,0.68896,0.29126,0.00453,0.99079,0.99107,0.99402,0.72147,1.00615,0.30849,0.00853,0.005149,0.005149,0.005149
51,118.86,0.68474,0.28009,0.00448,0.96498,0.98411,0.9927,0.65761,1.16317,0.48969,0.00987,0.00505,0.00505,0.00505
52,120.617,0.73788,0.30886,0.00505,0.94816,0.97983,0.9882,0.62361,1.28929,0.52298,0.0109,0.004951,0.004951,0.004951
53,122.362,0.65721,0.26944,0.00459,0.97214,0.98214,0.99341,0.69424,1.10875,0.39456,0.00945,0.004852,0.004852,0.004852
54,124.289,0.66786,0.26252,0.00461,0.97337,0.97917,0.99351,0.67782,1.22502,0.40891,0.01051,0.004753,0.004753,0.004753
55,126.049,0.65212,0.26568,0.00465,0.98213,0.98214,0.99403,0.68814,1.19013,0.37019,0.0102,0.004654,0.004654,0.004654
56,127.815,0.65123,0.25011,0.00462,0.99681,0.96429,0.99313,0.71659,1.05844,0.32199,0.00895,0.004555,0.004555,0.004555
57,129.574,0.65616,0.26587,0.00466,0.98671,0.97321,0.99389,0.70208,1.09437,0.32317,0.00924,0.004456,0.004456,0.004456
58,131.32,0.66066,0.26976,0.00437,0.98764,0.95536,0.99131,0.6421,1.3099,0.38497,0.01114,0.004357,0.004357,0.004357
59,133.249,0.61526,0.24149,0.00412,0.99081,0.96242,0.99376,0.65198,1.28888,0.36072,0.01121,0.004258,0.004258,0.004258
60,135.006,0.64997,0.25177,0.00445,0.96533,0.99429,0.99394,0.66214,1.27181,0.36639,0.01102,0.004159,0.004159,0.004159
61,136.753,0.62926,0.24287,0.00439,0.98986,0.99107,0.99482,0.65305,1.29619,0.39173,0.01098,0.00406,0.00406,0.00406
62,138.492,0.64079,0.25596,0.00444,0.96669,0.99107,0.99367,0.68667,1.16126,0.34884,0.00985,0.003961,0.003961,0.003961
63,140.4,0.68961,0.23794,0.00488,0.97706,0.98214,0.99392,0.63127,1.31444,0.3789,0.01134,0.003862,0.003862,0.003862
64,142.219,0.66746,0.24552,0.00463,0.9909,0.97223,0.99402,0.64625,1.25444,0.35409,0.01072,0.003763,0.003763,0.003763
65,143.982,0.62803,0.24035,0.00426,0.98224,0.98789,0.99456,0.62303,1.31819,0.37286,0.01133,0.003664,0.003664,0.003664
66,145.737,0.62993,0.23409,0.00457,0.97309,1,0.99411,0.62805,1.31236,0.35402,0.01122,0.003565,0.003565,0.003565
67,147.655,0.59427,0.22422,0.00397,0.98245,0.99959,0.99385,0.64292,1.24695,0.3471,0.01065,0.003466,0.003466,0.003466
68,149.391,0.58544,0.23048,0.00418,0.99107,0.99061,0.99455,0.64375,1.27471,0.37751,0.0109,0.003367,0.003367,0.003367
69,151.16,0.58598,0.21444,0.00407,0.9909,0.97177,0.9937,0.68451,1.16545,0.3612,0.00986,0.003268,0.003268,0.003268
70,152.907,0.63284,0.23623,0.00454,0.98228,0.99013,0.99447,0.68577,1.15007,0.3522,0.0098,0.003169,0.003169,0.003169
