epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,40.1237,0.76543,0.45298,0.93809,0.97302,0.97321,0.99252,0.56882,1.45379,2.74384,1.52675,0.007426,0.007426,0.007426
28,41.4707,0.69927,0.42924,0.94337,0.96484,0.98001,0.99118,0.65601,1.16217,1.03497,1.31527,0.007327,0.007327,0.007327
29,42.8779,0.7289,0.44515,0.95129,0.95601,0.97029,0.9818,0.57934,1.47134,0.98148,1.4366,0.007228,0.007228,0.007228
30,44.2191,0.71801,0.43609,0.96041,0.97283,0.98214,0.99144,0.65159,1.21701,0.91398,1.30119,0.007129,0.007129,0.007129
31,45.6288,0.70346,0.43463,0.92041,0.99584,1,0.995,0.60357,1.37619,0.77898,1.384,0.00703,0.00703,0.00703
32,47.0308,0.67077,0.41007,0.94568,0.99113,0.99807,0.99473,0.63837,1.31272,0.60996,1.32444,0.006931,0.006931,0.006931
33,48.5885,0.67784,0.41699,0.92988,0.99114,0.99918,0.995,0.64727,1.3357,0.64744,1.37569,0.006832,0.006832,0.006832
34,50.1149,0.67354,0.40522,0.92052,0.98023,1,0.99491,0.62807,1.35723,0.61317,1.36099,0.006733,0.006733,0.006733
35,51.5469,0.68758,0.41385,0.93894,0.98889,1,0.99482,0.6187,1.33914,0.54562,1.37571,0.006634,0.006634,0.006634
36,53.0794,0.66332,0.40053,0.93783,0.98894,1,0.995,0.62321,1.36187,0.58257,1.38129,0.006535,0.006535,0.006535
37,54.4704,0.66197,0.39408,0.92695,0.99634,1,0.995,0.60585,1.3886,0.56111,1.34235,0.006436,0.006436,0.006436
38,55.8713,0.65963,0.38457,0.92941,0.99579,1,0.995,0.63701,1.30564,0.50578,1.34642,0.006337,0.006337,0.006337
39,57.3852,0.67951,0.40142,0.93045,0.99602,1,0.995,0.63871,1.28355,0.49083,1.31088,0.006238,0.006238,0.006238
40,58.701,0.66118,0.38297,0.91642,0.99733,1,0.995,0.62347,1.34207,0.51708,1.32762,0.006139,0.006139,0.006139
41,59.9914,0.6333,0.37517,0.91608,0.99678,1,0.995,0.64798,1.26316,0.47638,1.27777,0.00604,0.00604,0.00604
42,61.3017,0.64911,0.37905,0.90436,0.9979,1,0.995,0.60443,1.41416,0.5105,1.35279,0.005941,0.005941,0.005941
43,62.6031,0.64111,0.38897,0.92615,0.98958,1,0.995,0.63683,1.29985,0.50474,1.31066,0.005842,0.005842,0.005842
44,63.9082,0.62217,0.35928,0.91571,0.98726,1,0.995,0.66312,1.22767,0.47496,1.27336,0.005743,0.005743,0.005743
45,65.2482,0.62247,0.37424,0.91832,0.99639,1,0.995,0.64672,1.28625,0.47745,1.31188,0.005644,0.005644,0.005644
46,66.6422,0.62328,0.37447,0.90715,0.98761,0.99107,0.99482,0.62446,1.3252,0.52212,1.3626,0.005545,0.005545,0.005545
47,68.1292,0.65089,0.37729,0.92492,0.99065,1,0.995,0.64639,1.26669,0.48758,1.30323,0.005446,0.005446,0.005446
48,69.7379,0.63986,0.35914,0.91231,0.98523,1,0.99491,0.63122,1.29736,0.47211,1.3245,0.005347,0.005347,0.005347
49,71.2298,0.61453,0.35901,0.9219,0.97297,1,0.995,0.60179,1.40228,0.53519,1.39202,0.005248,0.005248,0.005248
50,72.6069,0.62239,0.35995,0.9063,0.99114,0.99919,0.99482,0.63138,1.25405,0.49801,1.28498,0.005149,0.005149,0.005149
51,73.9251,0.63958,0.36592,0.91622,0.9868,0.99107,0.995,0.64277,1.23406,0.47845,1.26436,0.00505,0.00505,0.00505
52,75.2675,0.61322,0.37173,0.90233,0.98402,1,0.99491,0.6037,1.41184,0.5181,1.40693,0.004951,0.004951,0.004951
53,76.6861,0.60676,0.35644,0.91965,0.99473,1,0.995,0.6589,1.18901,0.45539,1.23921,0.004852,0.004852,0.004852
54,78.1971,0.63932,0.36298,0.91346,0.99816,1,0.995,0.6199,1.26492,0.47139,1.26931,0.004753,0.004753,0.004753
55,79.5509,0.61843,0.3559,0.92838,0.99674,1,0.995,0.61809,1.30578,0.48205,1.31326,0.004654,0.004654,0.004654
56,80.8573,0.59623,0.3446,0.89707,0.99032,1,0.995,0.65368,1.20511,0.44344,1.24708,0.004555,0.004555,0.004555
57,82.2726,0.59616,0.34711,0.90131,0.99729,1,0.995,0.63013,1.27604,0.44985,1.27223,0.004456,0.004456,0.004456
58,83.4678,0.59936,0.34283,0.90147,0.98839,1,0.995,0.62404,1.34277,0.45966,1.32912,0.004357,0.004357,0.004357
59,84.9386,0.59259,0.34428,0.88158,0.9961,1,0.995,0.62532,1.34261,0.49311,1.34119,0.004258,0.004258,0.004258
60,86.3094,0.61193,0.34142,0.91731,0.99678,1,0.995,0.63035,1.29406,0.46662,1.29925,0.004159,0.004159,0.004159
61,87.4934,0.58616,0.3322,0.9002,0.99771,1,0.995,0.60967,1.43152,0.50848,1.38914,0.00406,0.00406,0.00406
62,88.7328,0.59252,0.34029,0.89725,0.99821,1,0.995,0.63088,1.29752,0.46707,1.31316,0.003961,0.003961,0.003961
63,89.9292,0.5923,0.33489,0.89459,0.99805,1,0.995,0.61619,1.33384,0.48638,1.31097,0.003862,0.003862,0.003862
64,91.1346,0.59254,0.33586,0.9048,0.99811,1,0.995,0.64517,1.27952,0.44139,1.28287,0.003763,0.003763,0.003763
